line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  4.706442623840210E+05   83.993099  5.987365  4.706324  7.3805300E-01  2.5590450E-01  9.7748731E-04  1.1906003E-05  2.8421780E-04  2.4499221E-03  9.7248450E-07  5.5224574E-06  8.0437975E-04  6.5021372E-05  2.970E-09  0.7441  4.706324   -5.631  0.354612  7.658177  6.6764601E-01  3.2648729E-01  3.2912816E-05  9.0234116E-06  3.4668576E-03  8.2522539E-05  1.4414240E-07  8.8409987E-10  7.8857527E-04  1.4558144E-06  1.578E-05  3.934E-05  4.174E-05  9.518E-01  1.074E+00  9.31E+02  0.00E+00  3.54E+02  0.542734  0.308967  0.0000000E+00  4.1145199059E+00
 10  5.255526887926451E+05   83.863157  5.990717  4.705349  7.3804616E-01  2.5591134E-01  9.7626693E-04  1.1931826E-05  2.8666784E-04  2.4487254E-03  9.7414977E-07  5.5152392E-06  8.0437732E-04  6.4969145E-05  6.968E-09  0.7419  4.705349   -5.621  0.355574  7.658801  6.5922005E-01  3.3491395E-01  3.2997487E-05  9.0475115E-06  3.4728560E-03  7.5533285E-05  1.3174531E-07  8.2344182E-10  7.8694806E-04  1.4618528E-06  1.544E-05  3.872E-05  4.123E-05  9.520E-01  1.074E+00  9.27E+02  0.00E+00  3.51E+02  0.541395  0.311842  0.0000000E+00  4.0602987775E+00
 11  5.801831592628185E+05   83.730995  5.994118  4.704275  7.3803119E-01  2.5592631E-01  9.7416534E-04  1.1966977E-05  2.9110461E-04  2.4464271E-03  9.7672707E-07  5.5028585E-06  8.0437228E-04  6.4873531E-05  1.452E-08  0.7399  4.704275   -5.612  0.356586  7.659440  6.5079409E-01  3.4334013E-01  3.3076902E-05  9.0742650E-06  3.4765434E-03  7.1184893E-05  1.2377586E-07  6.8030674E-10  7.8532726E-04  1.4705002E-06  1.502E-05  3.781E-05  4.071E-05  9.530E-01  1.076E+00  9.21E+02  0.00E+00  3.46E+02  0.536766  0.314787  0.0000000E+00  4.0050543250E+00
 12  6.344887407822650E+05   83.596672  5.997525  4.703496  7.3800245E-01  2.5595525E-01  9.7100066E-04  1.2009182E-05  2.9813070E-04  2.4425854E-03  9.8010967E-07  5.4842712E-06  8.0436315E-04  6.4721258E-05  2.694E-08  0.7378  4.703496   -5.602  0.357610  7.660082  6.4236813E-01  3.5176627E-01  3.3192490E-05  9.1028422E-06  3.4788490E-03  6.8362934E-05  1.1826241E-07  7.7881169E-10  7.8371197E-04  1.4817491E-06  1.454E-05  3.757E-05  4.018E-05  9.525E-01  1.075E+00  9.18E+02  0.00E+00  3.47E+02  0.539539  0.317770  0.0000000E+00  3.9487929274E+00
 13  6.884293363903718E+05   83.460252  6.000999  4.702429  7.3795055E-01  2.5600733E-01  9.6648360E-04  1.2057606E-05  3.0865639E-04  2.4365485E-03  9.8417963E-07  5.4577993E-06  8.0434750E-04  6.4492861E-05  4.616E-08  0.7360  4.702429   -5.592  0.358717  7.660748  6.3394217E-01  3.6019215E-01  3.3264194E-05  9.1264741E-06  3.4804871E-03  6.6367132E-05  1.1438405E-07  6.7506528E-10  7.8210164E-04  1.4909299E-06  1.404E-05  3.667E-05  3.965E-05  9.534E-01  1.076E+00  9.12E+02  0.00E+00  3.41E+02  0.534586  0.320837  0.0000000E+00  3.8915785541E+00
 14  7.421208799069913E+05   83.321362  6.004489  4.701612  7.3786518E-01  2.5609305E-01  9.6051352E-04  1.2109320E-05  3.2321484E-04  2.4278458E-03  9.8853326E-07  5.4228685E-06  8.0432290E-04  6.4177615E-05  7.334E-08  0.7342  4.701612   -5.583  0.359827  7.661416  6.2551621E-01  3.6861809E-01  3.3360484E-05  9.1515023E-06  3.4815173E-03  6.5030395E-05  1.1155518E-07  7.2735839E-10  7.8049621E-04  1.5039494E-06  1.352E-05  3.634E-05  3.911E-05  9.529E-01  1.075E+00  9.09E+02  0.00E+00  3.41E+02  0.536906  0.323949  0.0000000E+00  3.8332446326E+00
 15  7.955869873048108E+05   83.179830  6.008045  4.700488  7.3773397E-01  2.5622479E-01  9.5303373E-04  1.2161918E-05  3.4222940E-04  2.4160729E-03  9.9272427E-07  5.3791553E-06  8.0428661E-04  6.3767663E-05  1.093E-07  0.7327  4.700488   -5.572  0.361015  7.662107  6.1709025E-01  3.7704392E-01  3.3442807E-05  9.1746055E-06  3.4821881E-03  6.4124734E-05  1.0954215E-07  7.2104914E-10  7.7889556E-04  1.5188257E-06  1.299E-05  3.580E-05  3.855E-05  9.531E-01  1.075E+00  9.04E+02  0.00E+00  3.39E+02  0.536170  0.327143  0.0000000E+00  3.7736703294E+00
 16  8.485190962123871E+05   83.036448  6.011617  4.699431  7.3753938E-01  2.5642012E-01  9.4386126E-04  1.2214340E-05  3.6644655E-04  2.4006234E-03  9.9636390E-07  5.3255943E-06  8.0423464E-04  6.3248559E-05  1.556E-07  0.7311  4.699431   -5.562  0.362197  7.662792  6.0866429E-01  3.8546971E-01  3.3515947E-05  9.1973314E-06  3.4829189E-03  6.3163421E-05  1.0749138E-07  6.6086941E-10  7.7729916E-04  1.5283079E-06  1.247E-05  3.513E-05  3.800E-05  9.536E-01  1.075E+00  8.99E+02  0.00E+00  3.35E+02  0.533961  0.330378  0.0000000E+00  3.7132824725E+00
 17  9.012520920582195E+05   82.890271  6.015215  4.698277  7.3726593E-01  2.5669467E-01  9.3308079E-04  1.2264308E-05  3.9590126E-04  2.3813469E-03  9.9895893E-07  5.2626805E-06  8.0416388E-04  6.2621367E-05  2.117E-07  0.7297  4.698277   -5.552  0.363408  7.663487  6.0023832E-01  3.9389558E-01  3.3602887E-05  9.2210631E-06  3.4833738E-03  6.2497295E-05  1.0588175E-07  6.8032345E-10  7.7570747E-04  1.5428846E-06  1.195E-05  3.423E-05  3.743E-05  9.545E-01  1.076E+00  8.93E+02  0.00E+00  3.30E+02  0.528782  0.333661  0.0000000E+00  3.6516750434E+00
 18  9.537550383281938E+05   82.741321  6.018865  4.697443  7.3689935E-01  2.5706265E-01  9.2084700E-04  1.2310169E-05  4.3036240E-04  2.3583026E-03  1.0001232E-06  5.1913132E-06  8.0407163E-04  6.1892671E-05  2.767E-07  0.7284  4.697443   -5.542  0.364600  7.664176  5.9181236E-01  4.0232144E-01  3.3771998E-05  9.2691436E-06  3.4835521E-03  6.2007989E-05  1.0411847E-07  6.4603170E-10  7.7412045E-04  1.5602592E-06  1.144E-05  3.405E-05  3.684E-05  9.538E-01  1.075E+00  8.89E+02  0.00E+00  3.31E+02  0.532674  0.337012  0.0000000E+00  3.5889069808E+00
 19  1.005938086836105E+06   82.589821  6.022544  4.696134  7.3639972E-01  2.5756398E-01  9.0662614E-04  1.2352850E-05  4.7153815E-04  2.3302527E-03  9.9953449E-07  5.1083755E-06  8.0394903E-04  6.1028148E-05  3.540E-07  0.7272  4.696134   -5.532  0.365805  7.664866  5.8338640E-01  4.1074714E-01  3.3945579E-05  9.3191812E-06  3.4836966E-03  6.1548940E-05  1.0229179E-07  6.0753194E-10  7.7253797E-04  1.5787911E-06  1.095E-05  3.342E-05  3.626E-05  9.540E-01  1.076E+00  8.83E+02  0.00E+00  3.28E+02  0.531502  0.340405  0.0000000E+00  3.5251604344E+00
 20  1.057602554147224E+06   82.436171  6.026282  4.695023  7.3576724E-01  2.5819856E-01  8.9113651E-04  1.2389552E-05  5.1750047E-04  2.2984418E-03  9.9694137E-07  5.0180519E-06  8.0379727E-04  6.0069795E-05  4.384E-07  0.7261  4.695023   -5.522  0.367218  7.665620  5.7496044E-01  4.1917296E-01  3.3899448E-05  9.3084124E-06  3.4843319E-03  6.0896164E-05  1.0150479E-07  5.6456356E-10  7.7095985E-04  1.5919829E-06  1.049E-05  3.238E-05  3.569E-05  9.556E-01  1.076E+00  8.78E+02  0.00E+00  3.20E+02  0.523423  0.343861  0.0000000E+00  3.4603357283E+00
 21  1.109201962752855E+06   82.279079  6.030047  4.694005  7.3503950E-01  2.5892840E-01  8.7560057E-04  1.2418321E-05  5.6457401E-04  2.2654337E-03  9.9262011E-07  4.9274644E-06  8.0362606E-04  5.9094492E-05  5.208E-07  0.7251  4.694005   -5.511  0.368564  7.666356  5.6653448E-01  4.2759872E-01  3.3974590E-05  9.3288264E-06  3.4845257E-03  6.0547639E-05  1.0056493E-07  5.8497097E-10  7.6938660E-04  1.6084945E-06  1.004E-05  3.181E-05  3.509E-05  9.559E-01  1.075E+00  8.73E+02  0.00E+00  3.18E+02  0.521816  0.347371  0.0000000E+00  3.3941903397E+00
 22  1.160444687506623E+06   82.119353  6.033832  4.693017  7.3413692E-01  2.5983357E-01  8.5872008E-04  1.2441964E-05  6.1668918E-04  2.2284734E-03  9.8620519E-07  4.8290381E-06  8.0341744E-04  5.8021245E-05  6.099E-07  0.7242  4.693017   -5.501  0.369935  7.667097  5.5810852E-01  4.3602448E-01  3.4051337E-05  9.3495207E-06  3.4847442E-03  6.0168577E-05  9.9572548E-08  6.0833873E-10  7.6781784E-04  1.6248225E-06  9.612E-06  3.128E-05  3.447E-05  9.561E-01  1.075E+00  8.68E+02  0.00E+00  3.15E+02  0.520560  0.350912  0.0000000E+00  3.3270609170E+00
 23  1.211460647334425E+06   81.956556  6.037679  4.692168  7.3301832E-01  2.6095498E-01  8.4031686E-04  1.2460418E-05  6.7446853E-04  2.1870885E-03  9.7749165E-07  4.7217292E-06  8.0316311E-04  5.6838106E-05  7.060E-07  0.7234  4.692168   -5.491  0.371345  7.667852  5.4968256E-01  4.4445024E-01  3.4124499E-05  9.3698828E-06  3.4848993E-03  5.9867048E-05  9.8731437E-08  6.1212747E-10  7.6625382E-04  1.6432008E-06  9.202E-06  3.097E-05  3.385E-05  9.558E-01  1.072E+00  8.64E+02  0.00E+00  3.15E+02  0.522322  0.354508  0.0000000E+00  3.2588507757E+00
 24  1.262236653436913E+06   81.790596  6.041570  4.690923  7.3168219E-01  2.6229423E-01  8.2088449E-04  1.2473074E-05  7.3639672E-04  2.1423499E-03  9.6664537E-07  4.6084110E-06  8.0286381E-04  5.5576676E-05  8.053E-07  0.7228  4.690923   -5.481  0.372781  7.668615  5.4125660E-01  4.5287600E-01  3.4197892E-05  9.3902807E-06  3.4850183E-03  5.9606178E-05  9.7964571E-08  6.1580005E-10  7.6469447E-04  1.6625666E-06  8.811E-06  2.997E-05  3.323E-05  9.572E-01  1.074E+00  8.58E+02  0.00E+00  3.07E+02  0.514536  0.358149  0.0000000E+00  3.1894529811E+00
 25  1.312745042677597E+06   81.621480  6.045508  4.689949  7.3009974E-01  2.6388006E-01  8.0045169E-04  1.2479971E-05  8.0238162E-04  2.0943242E-03  9.5367805E-07  4.4892466E-06  8.0251414E-04  5.4239112E-05  9.068E-07  0.7223  4.689949   -5.470  0.374196  7.669369  5.3283064E-01  4.6130176E-01  3.4354284E-05  9.4343142E-06  3.4850263E-03  5.9332942E-05  9.6766362E-08  5.8752580E-10  7.6313987E-04  1.6833981E-06  8.439E-06  2.948E-05  3.259E-05  9.573E-01  1.072E+00  8.54E+02  0.00E+00  3.05E+02  0.513709  0.361828  0.0000000E+00  3.1189557887E+00
 26  1.363061334359509E+06   81.448947  6.049515  4.688841  7.2825674E-01  2.6572676E-01  7.7925640E-04  1.2481083E-05  8.7164360E-04  2.0435835E-03  9.3875693E-07  4.3656190E-06  8.0211196E-04  5.2841379E-05  1.008E-06  0.7219  4.688841   -5.460  0.375698  7.670152  5.2440468E-01  4.6972754E-01  3.4396822E-05  9.4476487E-06  3.4851769E-03  5.9085749E-05  9.6044168E-08  5.9190797E-10  7.6159009E-04  1.7058547E-06  8.085E-06  2.860E-05  3.195E-05  9.586E-01  1.072E+00  8.48E+02  0.00E+00  2.99E+02  0.506777  0.365566  0.0000000E+00  3.0474461680E+00
 27  1.413185873429667E+06   81.272926  6.053576  4.688053  7.2618039E-01  2.6780691E-01  7.5788766E-04  1.2476696E-05  9.4220162E-04  1.9916016E-03  9.2239502E-07  4.2409606E-06  8.0166402E-04  5.1423234E-05  1.105E-06  0.7216  4.688053   -5.449  0.377254  7.670953  5.1597872E-01  4.7815328E-01  3.4462671E-05  9.4659737E-06  3.4852563E-03  5.8882435E-05  9.5518975E-08  5.7361730E-10  7.6004516E-04  1.7271081E-06  7.749E-06  2.799E-05  3.129E-05  9.593E-01  1.070E+00  8.43E+02  0.00E+00  2.95E+02  0.503039  0.369355  0.0000000E+00  2.9749265062E+00
 28  1.463185649213712E+06   81.093137  6.057661  4.687283  7.2378070E-01  2.7021052E-01  7.3572644E-04  1.2466840E-05  1.0160574E-03  1.9369208E-03  9.0419281E-07  4.1116562E-06  8.0115177E-04  4.9944294E-05  1.202E-06  0.7215  4.687283   -5.439  0.378783  7.671748  5.0755275E-01  4.8657905E-01  3.4558863E-05  9.4914379E-06  3.4852199E-03  5.8762367E-05  9.4883025E-08  6.1716712E-10  7.5850522E-04  1.7520082E-06  7.429E-06  2.721E-05  3.064E-05  9.605E-01  1.069E+00  8.38E+02  0.00E+00  2.89E+02  0.496349  0.373153  0.0000000E+00  2.9014480638E+00
 29  1.512661820250788E+06   80.910975  6.061788  4.686746  7.2108734E-01  2.7290808E-01  7.1332879E-04  1.2451874E-05  1.0913148E-03  1.8809617E-03  8.8468334E-07  3.9809467E-06  8.0058239E-04  4.8442349E-05  1.293E-06  0.7215  4.686746   -5.429  0.380360  7.672554  4.9912679E-01  4.9500488E-01  3.4658983E-05  9.5201281E-06  3.4853604E-03  5.8431444E-05  9.3879388E-08  6.0143281E-10  7.5696974E-04  1.7746279E-06  7.128E-06  2.688E-05  2.997E-05  9.605E-01  1.066E+00  8.35E+02  0.00E+00  2.88E+02  0.496202  0.376974  0.0000000E+00  2.8276999239E+00
 30  1.561898094284399E+06   80.725327  6.065975  4.685853  7.1807112E-01  2.7592848E-01  6.9066344E-04  1.2431968E-05  1.1680233E-03  1.8237099E-03  8.6394005E-07  3.8486466E-06  7.9995045E-04  4.6916108E-05  1.381E-06  0.7216  4.685853   -5.419  0.381974  7.673373  4.9070083E-01  5.0343064E-01  3.4746680E-05  9.5452764E-06  3.4855111E-03  5.8109426E-05  9.2990456E-08  5.8419111E-10  7.5543917E-04  1.7956149E-06  6.842E-06  2.589E-05  2.931E-05  9.622E-01  1.066E+00  8.29E+02  0.00E+00  2.79E+02  0.485768  0.380833  0.0000000E+00  2.7532749454E+00
 31  1.611209713669988E+06   80.534946  6.070257  4.685224  7.1464816E-01  2.7935589E-01  6.6737635E-04  1.2406793E-05  1.2473460E-03  1.7643107E-03  8.4170171E-07  3.7126856E-06  7.9923927E-04  4.5342275E-05  1.465E-06  0.7219  4.685224   -5.408  0.383627  7.674208  4.8227487E-01  5.1185633E-01  3.4819432E-05  9.5698500E-06  3.4855204E-03  5.7969534E-05  9.2434989E-08  4.8247927E-10  7.5391395E-04  1.8215437E-06  6.569E-06  2.528E-05  2.864E-05  9.631E-01  1.064E+00  8.25E+02  0.00E+00  2.75E+02  0.480857  0.384747  0.0000000E+00  2.6779269044E+00
 32  1.659979619526146E+06   80.341995  6.074513  4.684478  7.1055360E-01  2.8345525E-01  6.4220700E-04  1.2374418E-05  1.3335937E-03  1.6995301E-03  8.1673428E-07  3.5656960E-06  7.9839549E-04  4.3635638E-05  1.556E-06  0.7223  4.684478   -5.397  0.384733  7.674857  4.7384891E-01  5.2028229E-01  3.5578602E-05  9.7845499E-06  3.4847192E-03  5.7610531E-05  8.8134093E-08  4.2864219E-10  7.5239331E-04  1.8604936E-06  6.313E-06  2.466E-05  2.795E-05  9.639E-01  1.063E+00  8.20E+02  0.00E+00  2.70E+02  0.475818  0.388539  0.0000000E+00  2.6023471396E+00
 33  1.708540348771181E+06   80.145252  6.078894  4.683971  7.0668675E-01  2.8732633E-01  6.2055384E-04  1.2342465E-05  1.4081653E-03  1.6433785E-03  7.9457894E-07  3.4392067E-06  7.9760435E-04  4.2163490E-05  1.618E-06  0.7229  4.683971   -5.387  0.386998  7.675891  4.6542295E-01  5.2870795E-01  3.5047957E-05  9.6308970E-06  3.4857932E-03  5.7274816E-05  9.0366641E-08  5.5125840E-10  7.5087771E-04  1.8697251E-06  6.070E-06  2.364E-05  2.730E-05  9.660E-01  1.062E+00  8.16E+02  0.00E+00  2.61E+02  0.462931  0.392552  0.0000000E+00  2.5264778179E+00
 34  1.756920708234665E+06   79.944486  6.083284  4.683645  7.0233170E-01  2.9168572E-01  5.9823347E-04  1.2305487E-05  1.4853678E-03  1.5851212E-03  7.7113813E-07  3.3087828E-06  7.9671917E-04  4.0642608E-05  1.677E-06  0.7235  4.683645   -5.377  0.388603  7.676744  4.5699699E-01  5.3713371E-01  3.5219622E-05  9.6785763E-06  3.4857440E-03  5.7041889E-05  8.9304839E-08  5.3834835E-10  7.4936717E-04  1.8973273E-06  5.838E-06  2.338E-05  2.661E-05  9.660E-01  1.058E+00  8.12E+02  0.00E+00  2.60E+02  0.462940  0.396522  0.0000000E+00  2.4503744931E+00
 35  1.804989433131881E+06   79.740036  6.087785  4.683028  6.9742529E-01  2.9659665E-01  5.7524650E-04  1.2263127E-05  1.5651947E-03  1.5247649E-03  7.4642130E-07  3.1744214E-06  7.9572835E-04  3.9073225E-05  1.736E-06  0.7244  4.683028   -5.366  0.390450  7.677638  4.4857103E-01  5.4555947E-01  3.5236040E-05  9.6844210E-06  3.4860279E-03  5.6686205E-05  8.8685199E-08  5.2767708E-10  7.4786147E-04  1.9244676E-06  5.620E-06  2.235E-05  2.594E-05  9.681E-01  1.057E+00  8.07E+02  0.00E+00  2.50E+02  0.449323  0.400523  0.0000000E+00  2.3740903041E+00
 36  1.852663659706010E+06   79.532304  6.092247  4.682850  6.9206705E-01  3.0195949E-01  5.5225559E-04  1.2216489E-05  1.6453214E-03  1.4640765E-03  7.2118476E-07  3.0399910E-06  7.9465287E-04  3.7500972E-05  1.789E-06  0.7253  4.682850   -5.356  0.392253  7.678523  4.4014507E-01  5.5398523E-01  3.5336081E-05  9.7118914E-06  3.4861813E-03  5.6341943E-05  8.7773642E-08  5.4198547E-10  7.4636069E-04  1.9516622E-06  5.413E-06  2.179E-05  2.527E-05  9.690E-01  1.054E+00  8.04E+02  0.00E+00  2.45E+02  0.442969  0.404434  0.0000000E+00  2.2980875041E+00
 37  1.900372318880242E+06   79.319353  6.096846  4.682656  6.8617860E-01  3.0785250E-01  5.2907436E-04  1.2165165E-05  1.7263704E-03  1.4025949E-03  6.9527430E-07  2.9043976E-06  7.9347785E-04  3.5913525E-05  1.838E-06  0.7264  4.682656   -5.345  0.394093  7.679418  4.3171911E-01  5.6241104E-01  3.5451119E-05  9.7446787E-06  3.4862320E-03  5.6088475E-05  8.6888048E-08  5.3429793E-10  7.4486539E-04  1.9839409E-06  5.215E-06  2.093E-05  2.459E-05  9.708E-01  1.052E+00  7.99E+02  0.00E+00  2.37E+02  0.430945  0.408411  0.0000000E+00  2.2218622332E+00
 38  1.947163495288685E+06   79.105401  6.101391  4.682587  6.7998946E-01  3.1404606E-01  5.0666608E-04  1.2111422E-05  1.8049408E-03  1.3429124E-03  6.6982737E-07  2.7732736E-06  7.9224962E-04  3.4377309E-05  1.879E-06  0.7275  4.682587   -5.335  0.395996  7.680330  4.2329314E-01  5.7083683E-01  3.5543214E-05  9.7710099E-06  3.4865635E-03  5.5552989E-05  8.5768244E-08  5.1017696E-10  7.4337421E-04  2.0078519E-06  5.031E-06  2.007E-05  2.393E-05  9.726E-01  1.050E+00  7.96E+02  0.00E+00  2.28E+02  0.418034  0.412305  0.0000000E+00  2.1470375472E+00
 39  1.993952303530946E+06   78.886324  6.106001  4.682618  6.7327490E-01  3.2076510E-01  4.8425966E-04  1.2053558E-05  1.8837058E-03  1.2830098E-03  6.4402476E-07  2.6421052E-06  7.9092411E-04  3.2839888E-05  1.915E-06  0.7287  4.682618   -5.325  0.397904  7.681248  4.1486718E-01  5.7926262E-01  3.5656876E-05  9.8029343E-06  3.4866887E-03  5.5217522E-05  8.4826936E-08  5.0763049E-10  7.4188870E-04  2.0409445E-06  4.853E-06  1.930E-05  2.326E-05  9.741E-01  1.048E+00  7.92E+02  0.00E+00  2.21E+02  0.407441  0.416192  0.0000000E+00  2.0724044315E+00
 40  2.040629241650373E+06   78.662353  6.110710  4.682629  6.6621727E-01  3.2782713E-01  4.6252182E-04  1.1993378E-05  1.9602980E-03  1.2246966E-03  6.1867821E-07  2.5147933E-06  7.8953793E-04  3.1347363E-05  1.944E-06  0.7301  4.682629   -5.314  0.399861  7.682184  4.0644122E-01  5.8768838E-01  3.5761997E-05  9.8318079E-06  3.4867729E-03  5.4943859E-05  8.4038873E-08  5.2166151E-10  7.4040862E-04  2.0733805E-06  4.684E-06  1.861E-05  2.259E-05  9.756E-01  1.046E+00  7.88E+02  0.00E+00  2.14E+02  0.395836  0.420148  0.0000000E+00  1.9980481886E+00
